Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,OverTime,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsWithCurrManager
36,No,Non-Travel,894,1,4,1662,4,Female,2,2,Manufacturing Director,3,Married,No,3,3,6,3,3,2
36,No,Travel_Rarely,1040,3,2,1664,4,Male,4,2,Healthcare Representative,1,Divorced,No,4,1,3,3,5,4
54,No,Travel_Rarely,584,22,5,1665,2,Female,3,4,Manager,3,Married,No,4,3,6,3,10,7
43,No,Travel_Rarely,1291,15,2,1666,3,Male,2,4,Research Director,3,Married,No,4,1,3,3,14,11
35,Yes,Travel_Frequently,880,12,4,1667,4,Male,3,2,Sales Executive,4,Single,Yes,4,1,2,4,11,7
38,No,Travel_Frequently,1189,1,3,1668,4,Male,3,2,Research Scientist,4,Married,No,3,4,4,4,13,9
29,No,Travel_Rarely,991,5,3,1669,1,Male,2,2,Sales Executive,2,Divorced,Yes,3,2,3,2,10,9
33,No,Travel_Rarely,392,2,4,1670,4,Male,3,2,Sales Executive,4,Divorced,No,3,3,5,3,6,4
32,No,Travel_Rarely,977,2,3,1671,4,Male,3,2,Research Scientist,2,Divorced,No,3,3,4,2,9,6
31,No,Travel_Rarely,1112,5,4,1673,1,Female,3,2,Sales Executive,4,Married,No,3,1,2,3,10,2
49,No,Travel_Rarely,464,16,3,1674,4,Female,3,1,Laboratory Technician,1,Divorced,Yes,3,2,2,2,2,2
38,No,Travel_Frequently,148,2,3,1675,4,Female,2,1,Laboratory Technician,2,Single,No,4,2,3,3,4,3
47,No,Travel_Rarely,1225,2,4,1676,2,Female,4,4,Manager,2,Divorced,No,3,3,2,3,3,2
49,No,Travel_Rarely,809,1,3,1677,3,Male,3,4,Manager,3,Single,No,3,1,2,3,8,0
41,No,Travel_Rarely,1206,23,2,1678,4,Male,3,3,Sales Executive,3,Single,Yes,3,4,2,3,2,2
20,No,Travel_Rarely,727,9,1,1680,4,Male,3,1,Sales Representative,1,Single,No,3,1,3,3,2,2
33,No,Non-Travel,530,16,3,1681,3,Female,3,2,Sales Executive,4,Divorced,Yes,4,3,2,3,6,2
36,No,Travel_Rarely,1351,26,4,1682,1,Male,3,2,Healthcare Representative,3,Married,No,3,2,2,2,3,2
44,No,Travel_Rarely,528,1,3,1683,3,Female,3,1,Human Resources,4,Divorced,Yes,3,1,2,3,2,2
23,Yes,Travel_Rarely,1320,8,1,1684,4,Male,2,1,Laboratory Technician,3,Single,Yes,3,1,2,3,5,2
38,No,Travel_Rarely,1495,4,2,1687,4,Female,3,1,Laboratory Technician,3,Married,No,3,4,5,2,0,0
53,No,Travel_Rarely,1395,24,4,1689,2,Male,4,3,Healthcare Representative,4,Married,No,3,3,2,3,4,2
48,Yes,Travel_Frequently,708,7,2,1691,4,Female,3,1,Sales Representative,3,Married,Yes,3,3,3,3,9,7
32,Yes,Travel_Rarely,1259,2,4,1692,4,Male,3,1,Laboratory Technician,2,Single,No,3,1,2,3,1,0
26,No,Non-Travel,786,7,3,1693,4,Male,3,1,Laboratory Technician,4,Single,No,4,3,5,3,7,7
55,No,Travel_Rarely,1441,22,3,1694,1,Male,2,1,Research Scientist,2,Divorced,No,3,4,1,3,4,2
34,No,Travel_Rarely,1157,5,2,1696,2,Male,2,2,Laboratory Technician,4,Married,No,3,3,3,4,15,13
60,No,Travel_Rarely,370,1,4,1697,3,Male,1,3,Healthcare Representative,4,Divorced,No,4,3,2,4,1,0
33,No,Travel_Rarely,267,21,3,1698,2,Male,4,1,Laboratory Technician,2,Married,No,3,4,6,3,14,13
37,No,Travel_Frequently,1278,1,4,1700,3,Male,1,2,Sales Executive,4,Divorced,No,3,3,2,2,6,3
34,No,Travel_Rarely,678,19,3,1701,2,Female,2,1,Research Scientist,4,Married,No,3,2,3,3,10,7
23,Yes,Travel_Rarely,427,7,3,1702,3,Male,3,1,Sales Representative,4,Divorced,Yes,4,2,2,3,3,2
44,No,Travel_Rarely,921,2,3,1703,3,Female,4,3,Healthcare Representative,4,Married,Yes,3,2,2,3,8,7
35,No,Travel_Frequently,146,2,4,1704,1,Male,2,1,Research Scientist,4,Single,Yes,3,3,2,4,5,4
43,No,Travel_Rarely,1179,2,3,1706,4,Male,3,2,Sales Executive,4,Married,Yes,3,1,3,3,10,8
24,No,Travel_Rarely,581,9,3,1707,3,Male,4,1,Research Scientist,3,Married,No,3,4,1,3,5,4
41,No,Travel_Rarely,918,6,3,1708,4,Male,3,3,Sales Executive,3,Single,No,3,2,3,3,10,7
29,No,Travel_Rarely,1082,9,4,1709,4,Female,3,1,Laboratory Technician,3,Married,No,3,3,2,3,5,2
36,No,Travel_Rarely,530,2,4,1710,3,Female,3,2,Sales Representative,4,Single,No,3,3,2,2,13,7
45,No,Non-Travel,1238,1,1,1712,3,Male,2,3,Healthcare Representative,3,Married,No,4,4,3,2,23,4
24,Yes,Travel_Rarely,240,22,1,1714,4,Male,1,1,Human Resources,3,Married,No,3,3,2,3,1,0
47,Yes,Travel_Frequently,1093,9,3,1716,3,Male,1,4,Sales Executive,3,Married,No,3,3,3,1,23,10
26,No,Travel_Rarely,390,17,4,1718,4,Male,1,1,Laboratory Technician,3,Married,No,3,3,3,4,3,2
45,No,Travel_Rarely,1005,28,2,1719,4,Female,2,4,Research Director,2,Single,No,3,3,2,3,21,6
32,No,Travel_Frequently,585,10,3,1720,1,Male,3,1,Research Scientist,3,Married,No,3,1,3,2,5,3
31,No,Travel_Rarely,741,2,4,1721,2,Male,3,1,Laboratory Technician,3,Married,No,3,4,2,4,5,3
41,No,Non-Travel,552,4,3,1722,3,Male,1,2,Human Resources,2,Married,No,3,2,4,3,3,2
40,No,Travel_Rarely,369,8,2,1724,2,Female,3,2,Manufacturing Director,1,Married,Yes,3,2,3,3,1,0
24,No,Travel_Rarely,506,29,1,1725,2,Male,3,1,Laboratory Technician,1,Divorced,No,3,2,2,4,6,2
46,No,Travel_Rarely,717,13,4,1727,3,Male,3,2,Healthcare Representative,2,Single,No,3,4,3,3,10,9
35,No,Travel_Rarely,1370,27,4,1728,4,Male,3,2,Manufacturing Director,3,Married,No,3,2,3,3,7,7
30,No,Travel_Rarely,793,16,1,1729,2,Male,3,1,Research Scientist,4,Married,No,3,2,2,2,10,8
47,No,Non-Travel,543,2,4,1731,3,Male,3,2,Sales Executive,2,Married,No,3,4,3,1,1,0
46,No,Travel_Rarely,1277,2,3,1732,3,Male,3,3,Sales Executive,4,Divorced,Yes,3,2,5,2,10,3
36,Yes,Travel_Rarely,1456,13,5,1733,2,Male,2,2,Sales Executive,1,Divorced,Yes,3,2,3,3,2,2
32,Yes,Travel_Rarely,964,1,2,1734,1,Male,1,2,Sales Executive,2,Single,No,3,2,2,3,0,0
23,No,Travel_Rarely,160,4,1,1735,3,Female,3,1,Laboratory Technician,2,Single,No,3,3,3,1,3,2
31,No,Travel_Frequently,163,24,1,1736,4,Female,3,2,Manufacturing Director,4,Single,No,4,4,3,2,5,4
39,No,Non-Travel,792,1,3,1737,4,Male,3,2,Laboratory Technician,4,Married,Yes,3,4,2,3,9,8
32,No,Travel_Rarely,371,19,3,1739,4,Male,1,3,Sales Executive,3,Married,No,3,3,2,1,4,2
40,No,Travel_Rarely,611,7,4,1740,2,Male,3,5,Manager,2,Single,No,3,2,3,2,21,8
45,No,Travel_Rarely,176,4,3,1744,3,Female,1,3,Human Resources,3,Married,No,4,3,2,4,5,3
30,No,Travel_Frequently,1312,2,4,1745,4,Female,2,1,Research Scientist,1,Single,No,3,4,2,3,9,7
24,No,Travel_Frequently,897,10,3,1746,1,Male,3,1,Human Resources,4,Married,No,3,4,2,3,2,1
30,Yes,Travel_Frequently,600,8,3,1747,3,Female,2,1,Human Resources,4,Divorced,No,3,3,0,2,4,2
31,No,Travel_Rarely,1003,5,3,1749,1,Male,3,2,Sales Executive,3,Married,No,3,3,3,3,5,2
27,No,Travel_Rarely,1054,8,3,1751,3,Female,3,1,Research Scientist,4,Single,No,3,3,5,2,6,4
29,Yes,Travel_Rarely,428,9,3,1752,2,Female,1,1,Sales Representative,2,Single,No,3,3,3,3,2,2
29,No,Travel_Frequently,461,1,3,1753,4,Male,4,2,Healthcare Representative,3,Single,Yes,3,4,5,4,3,2
30,No,Travel_Rarely,979,15,2,1754,3,Male,2,3,Sales Executive,1,Divorced,No,3,1,2,3,7,7
34,No,Travel_Rarely,181,2,4,1755,4,Male,4,1,Research Scientist,4,Married,Yes,3,1,3,3,5,2
33,No,Non-Travel,1283,2,3,1756,4,Female,3,2,Sales Executive,2,Single,No,3,4,2,2,11,7
49,No,Travel_Rarely,1313,11,4,1757,4,Female,3,2,Sales Executive,4,Single,No,3,3,1,4,5,4
33,Yes,Travel_Rarely,211,16,3,1758,1,Female,3,3,Sales Executive,1,Single,Yes,4,3,2,2,0,0
38,No,Travel_Frequently,594,2,2,1760,3,Female,2,1,Laboratory Technician,2,Married,No,3,2,4,2,6,5
31,Yes,Travel_Rarely,1079,16,4,1761,1,Male,3,3,Sales Executive,3,Married,No,3,1,2,3,1,0
29,No,Travel_Rarely,590,4,3,1762,4,Female,2,1,Research Scientist,1,Divorced,No,3,3,2,3,1,0
30,No,Travel_Rarely,305,16,3,1763,3,Male,4,2,Healthcare Representative,3,Married,No,3,3,3,3,7,7
32,No,Non-Travel,953,5,4,1764,2,Male,3,1,Research Scientist,2,Single,No,3,2,3,3,7,7
38,No,Travel_Rarely,833,18,3,1766,2,Male,1,2,Healthcare Representative,4,Married,Yes,3,3,2,3,1,0
43,Yes,Travel_Frequently,807,17,3,1767,3,Male,2,1,Research Scientist,3,Married,Yes,3,4,4,3,1,0
42,No,Travel_Rarely,855,12,3,1768,2,Male,3,1,Laboratory Technician,2,Divorced,No,4,2,6,2,5,4
55,No,Travel_Rarely,478,2,3,1770,3,Male,2,5,Research Director,1,Married,No,3,2,2,3,1,0
33,No,Non-Travel,775,4,3,1771,4,Male,3,2,Research Scientist,2,Divorced,No,3,4,2,2,9,7
41,No,Travel_Rarely,548,9,4,1772,3,Male,3,1,Laboratory Technician,1,Divorced,No,4,2,2,3,5,4
34,No,Non-Travel,1375,10,3,1774,4,Male,3,2,Sales Executive,3,Divorced,Yes,3,3,3,3,15,7
53,No,Non-Travel,661,1,4,1775,1,Female,2,4,Manufacturing Director,3,Married,Yes,4,4,2,2,3,2
43,No,Travel_Rarely,244,2,3,1778,2,Male,3,1,Human Resources,4,Single,No,3,2,5,3,9,8
34,No,Travel_Rarely,511,3,2,1779,4,Female,1,2,Sales Executive,4,Single,No,3,1,3,3,2,2
21,Yes,Travel_Rarely,337,7,1,1780,2,Male,3,1,Sales Representative,2,Single,No,3,2,3,3,1,0
38,No,Travel_Rarely,1153,6,2,1782,4,Female,2,1,Laboratory Technician,3,Married,No,3,2,3,3,5,4
22,Yes,Travel_Rarely,1294,8,1,1783,3,Female,3,1,Laboratory Technician,1,Married,Yes,3,3,6,3,1,0
31,No,Travel_Rarely,196,29,4,1784,1,Female,2,2,Sales Executive,4,Married,No,3,1,3,3,12,7
51,No,Travel_Rarely,942,3,3,1786,1,Female,3,3,Manager,3,Married,No,3,4,2,3,2,2
37,No,Travel_Rarely,589,9,2,1787,2,Male,2,2,Sales Executive,2,Married,No,3,1,2,3,5,3
46,No,Travel_Rarely,734,2,4,1789,3,Male,3,5,Research Director,4,Divorced,Yes,3,3,3,3,2,2
36,No,Travel_Rarely,1383,10,3,1790,4,Male,3,3,Healthcare Representative,1,Married,Yes,3,4,1,3,12,7
44,Yes,Travel_Frequently,429,1,2,1792,3,Male,3,1,Research Scientist,2,Divorced,Yes,3,3,2,2,5,3
37,No,Travel_Rarely,1239,8,2,1794,3,Male,3,2,Human Resources,2,Divorced,No,3,3,4,2,10,7
35,Yes,Travel_Rarely,303,27,3,1797,3,Male,3,2,Sales Executive,4,Single,Yes,3,4,2,3,10,7
33,No,Travel_Rarely,867,8,4,1798,4,Male,4,1,Research Scientist,1,Married,No,3,2,1,3,10,6
28,No,Travel_Rarely,1181,1,3,1799,3,Male,3,1,Research Scientist,4,Married,No,3,3,6,4,5,3
39,No,Travel_Rarely,1253,10,1,1800,3,Male,3,3,Research Director,3,Single,No,4,3,3,3,4,2
46,No,Non-Travel,849,26,2,1801,2,Male,2,2,Sales Executive,2,Single,No,3,3,3,3,2,2
40,No,Travel_Rarely,616,2,2,1802,3,Female,3,1,Laboratory Technician,1,Married,No,3,4,5,2,4,2
42,No,Travel_Rarely,1128,13,3,1803,2,Male,4,2,Healthcare Representative,1,Married,No,3,3,2,2,0,0
35,No,Non-Travel,1180,2,2,1804,2,Male,3,2,Manufacturing Director,4,Divorced,No,3,3,6,3,7,7
38,No,Non-Travel,1336,2,3,1805,1,Male,3,1,Human Resources,2,Divorced,No,3,4,3,3,11,8
34,Yes,Travel_Frequently,234,9,4,1807,4,Male,3,2,Laboratory Technician,1,Married,No,3,3,3,2,7,7
37,Yes,Travel_Rarely,370,10,4,1809,4,Male,3,2,Manufacturing Director,1,Single,No,3,2,4,1,10,8
39,No,Travel_Frequently,766,20,3,1812,3,Male,3,2,Sales Executive,4,Divorced,No,3,4,6,3,2,2
43,No,Non-Travel,343,9,3,1813,1,Male,3,1,Research Scientist,3,Single,No,3,3,2,2,3,2
41,No,Travel_Rarely,447,5,3,1814,2,Male,4,2,Healthcare Representative,2,Single,No,3,1,3,1,3,2
41,No,Travel_Rarely,796,4,1,1815,3,Female,3,3,Sales Executive,3,Divorced,Yes,3,4,3,4,22,5
30,No,Travel_Rarely,1092,10,3,1816,1,Female,3,3,Manufacturing Director,3,Single,No,3,2,3,3,7,2
26,Yes,Travel_Rarely,920,20,2,1818,4,Female,3,1,Human Resources,2,Married,Yes,3,3,3,3,5,4
46,Yes,Travel_Rarely,261,21,2,1821,4,Female,3,2,Healthcare Representative,2,Married,No,4,4,2,4,9,7
40,No,Travel_Rarely,1194,1,3,1822,3,Female,3,2,Healthcare Representative,4,Divorced,No,3,4,3,3,5,3
34,No,Travel_Rarely,810,8,2,1823,2,Male,4,2,Sales Executive,3,Married,No,4,3,5,3,10,8
58,No,Non-Travel,350,2,3,1824,2,Male,3,4,Manager,2,Divorced,No,4,4,0,2,16,14
35,No,Travel_Rarely,185,23,4,1826,2,Male,1,1,Laboratory Technician,3,Married,No,3,2,2,4,5,3
47,No,Travel_Rarely,1001,4,3,1827,3,Female,2,3,Manufacturing Director,2,Divorced,Yes,3,3,4,3,22,10
40,No,Travel_Rarely,750,12,3,1829,2,Female,3,2,Healthcare Representative,1,Divorced,No,3,2,3,3,7,7
54,No,Travel_Rarely,431,7,4,1830,4,Female,3,2,Research Scientist,4,Married,No,3,2,2,2,7,7
31,No,Travel_Frequently,1125,7,4,1833,1,Female,3,3,Sales Executive,1,Married,No,3,4,3,3,3,2
28,No,Travel_Rarely,1217,1,3,1834,3,Female,3,1,Research Scientist,1,Married,No,4,3,3,3,3,2
38,No,Travel_Rarely,723,2,4,1835,2,Female,1,2,Sales Representative,4,Married,Yes,4,1,4,2,4,3
26,No,Travel_Rarely,572,10,3,1836,3,Male,3,2,Sales Executive,4,Single,No,3,1,4,3,5,2
58,No,Travel_Frequently,1216,15,4,1837,1,Male,3,4,Research Director,3,Married,Yes,3,2,3,3,2,2
18,No,Non-Travel,1431,14,3,1839,2,Female,3,1,Research Scientist,3,Single,No,3,3,4,1,0,0
31,Yes,Travel_Rarely,359,18,5,1842,4,Male,4,1,Human Resources,1,Married,No,3,3,4,3,1,0
29,Yes,Travel_Rarely,350,13,3,1844,1,Male,2,1,Human Resources,1,Divorced,Yes,3,4,3,3,2,0
45,No,Non-Travel,589,2,4,1845,3,Female,3,2,Sales Executive,3,Married,No,4,2,3,4,8,7
36,No,Travel_Rarely,430,2,4,1847,4,Female,3,2,Research Scientist,2,Married,Yes,4,4,2,3,1,0
43,No,Travel_Frequently,1422,2,4,1849,1,Male,3,2,Sales Executive,4,Married,No,4,3,5,3,7,7
27,No,Travel_Frequently,1297,5,2,1850,4,Female,3,1,Laboratory Technician,4,Single,Yes,3,3,3,2,5,2
29,No,Travel_Frequently,574,20,1,1852,4,Male,3,1,Laboratory Technician,4,Married,No,3,2,3,4,11,10
32,No,Travel_Frequently,1318,10,4,1853,4,Male,3,2,Sales Executive,4,Single,No,3,3,2,4,0,0
42,No,Non-Travel,355,10,4,1854,3,Male,3,1,Research Scientist,3,Married,No,4,2,1,2,6,3
47,No,Travel_Rarely,207,9,4,1856,2,Female,3,1,Laboratory Technician,3,Single,No,3,3,2,3,2,0
46,No,Travel_Rarely,706,2,2,1857,4,Male,3,3,Manufacturing Director,4,Divorced,No,3,3,4,2,9,7
28,No,Non-Travel,280,1,2,1858,3,Male,3,1,Human Resources,4,Divorced,No,3,2,2,3,3,2
29,No,Travel_Rarely,726,29,1,1859,4,Male,1,2,Healthcare Representative,3,Divorced,No,3,4,3,3,7,6
42,No,Travel_Rarely,1142,8,3,1860,4,Male,3,1,Laboratory Technician,3,Single,No,3,4,3,3,0,0
32,Yes,Travel_Rarely,414,2,4,1862,3,Male,2,2,Sales Executive,2,Single,Yes,3,3,3,2,2,2
46,No,Travel_Rarely,1319,3,3,1863,1,Female,4,4,Sales Executive,1,Divorced,No,3,4,5,3,19,8
27,No,Travel_Rarely,728,23,1,1864,2,Female,2,2,Sales Representative,3,Married,No,4,4,5,3,9,8
29,No,Travel_Rarely,352,6,1,1865,4,Male,2,1,Human Resources,2,Married,No,3,4,3,3,1,0
43,No,Travel_Rarely,823,6,3,1866,1,Female,2,5,Manager,3,Married,No,3,4,2,3,16,14
48,No,Travel_Rarely,1224,10,3,1867,4,Male,2,5,Research Director,2,Married,No,3,4,3,3,22,9
29,Yes,Travel_Frequently,459,24,2,1868,4,Male,2,1,Research Scientist,4,Single,Yes,4,2,3,2,1,0
46,Yes,Travel_Rarely,1254,10,3,1869,3,Female,3,3,Sales Executive,2,Married,No,4,3,2,3,8,7
27,No,Travel_Frequently,1131,15,3,1870,4,Female,2,1,Research Scientist,1,Married,No,3,4,2,2,7,3
39,No,Travel_Rarely,835,19,4,1871,4,Male,3,2,Research Scientist,4,Divorced,No,3,2,2,3,2,2
55,No,Travel_Rarely,836,2,4,1873,2,Male,2,1,Research Scientist,4,Married,No,4,2,2,4,5,4
28,No,Travel_Rarely,1172,3,3,1875,2,Female,3,1,Sales Representative,2,Married,No,3,4,3,3,1,0
30,Yes,Travel_Rarely,945,9,3,1876,2,Male,3,1,Sales Representative,4,Single,No,3,3,3,2,1,0
22,Yes,Travel_Rarely,391,7,1,1878,4,Male,3,1,Research Scientist,2,Single,Yes,4,1,2,3,1,0
36,No,Travel_Rarely,1266,10,4,1880,2,Female,2,2,Sales Executive,3,Married,Yes,3,1,4,3,10,7
31,No,Travel_Rarely,311,20,3,1881,2,Male,3,2,Laboratory Technician,3,Divorced,No,3,1,2,3,10,2
34,No,Travel_Rarely,1480,4,3,1882,3,Male,3,3,Sales Executive,4,Married,Yes,3,4,3,3,5,0
29,No,Travel_Rarely,592,7,3,1883,4,Male,3,1,Laboratory Technician,1,Single,No,3,2,2,3,3,2
37,No,Travel_Rarely,783,7,4,1885,4,Male,3,2,Research Scientist,1,Married,Yes,4,3,2,3,5,4
35,No,Travel_Rarely,219,16,2,1886,4,Female,2,2,Manufacturing Director,2,Married,Yes,3,4,2,3,3,2
45,No,Travel_Rarely,556,25,2,1888,2,Female,2,2,Manufacturing Director,4,Married,No,3,4,2,2,9,8
36,No,Travel_Frequently,1213,2,1,1890,2,Male,2,2,Human Resources,4,Single,No,4,4,2,2,10,8
40,No,Travel_Rarely,1137,1,4,1892,1,Male,3,4,Manager,1,Divorced,No,3,1,3,3,19,16
26,No,Travel_Rarely,482,1,2,1893,2,Female,2,1,Research Scientist,3,Married,Yes,3,3,3,2,1,0
27,No,Travel_Rarely,511,2,2,1898,1,Female,4,2,Sales Executive,3,Single,No,3,2,5,2,8,7
48,No,Travel_Frequently,117,22,3,1900,4,Female,3,4,Manager,4,Divorced,No,3,2,3,3,22,7
44,No,Travel_Rarely,170,1,4,1903,2,Male,4,2,Healthcare Representative,1,Married,No,3,4,5,3,2,2
34,Yes,Non-Travel,967,16,4,1905,4,Male,1,1,Research Scientist,1,Married,Yes,4,2,2,3,5,0
56,Yes,Travel_Rarely,1162,24,2,1907,1,Male,3,1,Laboratory Technician,4,Single,No,3,4,3,3,4,0
36,No,Travel_Rarely,335,17,2,1908,3,Male,2,2,Sales Executive,2,Married,No,3,3,1,1,4,3
41,No,Travel_Rarely,337,8,3,1909,3,Female,3,2,Sales Executive,2,Married,No,4,3,3,3,5,4
42,No,Travel_Rarely,1396,6,3,1911,3,Male,3,3,Research Director,1,Married,No,3,2,3,4,13,7
31,No,Travel_Rarely,1079,10,2,1912,3,Female,3,2,Sales Executive,4,Divorced,Yes,3,4,2,3,5,4
34,No,Travel_Rarely,735,3,1,1915,4,Female,2,2,Sales Executive,4,Married,Yes,3,3,3,2,4,1
31,No,Travel_Rarely,471,4,3,1916,1,Female,4,1,Laboratory Technician,3,Divorced,No,3,2,0,2,2,2
26,No,Travel_Frequently,1096,6,3,1918,3,Male,4,1,Laboratory Technician,4,Married,No,3,1,3,3,7,7
45,No,Travel_Frequently,1297,1,4,1922,2,Male,3,2,Healthcare Representative,3,Single,No,3,3,3,3,4,3
33,No,Travel_Rarely,217,10,4,1924,2,Male,3,2,Sales Executive,3,Single,No,3,2,2,2,10,9
28,No,Travel_Frequently,783,1,2,1927,3,Male,2,2,Sales Executive,4,Married,Yes,3,3,2,3,7,7
29,Yes,Travel_Frequently,746,24,3,1928,3,Male,4,1,Sales Representative,1,Single,No,3,4,3,3,1,0
39,No,Non-Travel,1251,21,4,1929,1,Female,1,2,Sales Executive,3,Married,No,3,3,1,3,3,2
27,No,Travel_Rarely,1354,2,4,1931,2,Male,3,1,Research Scientist,2,Married,No,3,3,3,2,5,2
34,No,Travel_Frequently,735,22,4,1932,3,Male,2,2,Research Scientist,4,Married,Yes,3,2,3,3,15,11
28,Yes,Travel_Rarely,1475,13,2,1933,4,Female,3,2,Sales Executive,3,Single,Yes,3,4,0,3,2,2
47,No,Non-Travel,1169,14,4,1934,3,Male,3,2,Research Scientist,2,Married,No,3,3,4,4,8,7
56,No,Travel_Rarely,1443,11,5,1935,4,Female,2,2,Sales Executive,1,Married,No,3,3,3,3,0,0
39,No,Travel_Rarely,867,9,2,1936,1,Male,3,2,Manufacturing Director,1,Married,No,4,4,3,3,10,9
38,No,Travel_Frequently,1394,8,3,1937,4,Female,2,2,Research Scientist,2,Divorced,Yes,3,3,3,3,20,7
58,No,Travel_Rarely,605,21,3,1938,4,Female,3,4,Manager,4,Married,Yes,3,3,2,2,1,0
32,Yes,Travel_Frequently,238,5,2,1939,1,Female,4,1,Research Scientist,3,Single,Yes,3,1,2,3,4,3
38,No,Travel_Rarely,1206,9,2,1940,2,Male,3,1,Research Scientist,4,Divorced,No,3,4,0,4,5,3
49,No,Travel_Frequently,1064,2,1,1941,2,Male,3,5,Research Director,4,Married,No,3,4,3,3,5,3
42,No,Travel_Rarely,419,12,4,1943,2,Male,3,2,Sales Executive,4,Divorced,Yes,3,3,4,3,0,0
27,Yes,Travel_Frequently,1337,22,3,1944,1,Female,2,1,Human Resources,2,Married,No,3,1,2,3,1,0
35,No,Travel_Rarely,682,18,4,1945,2,Male,3,2,Sales Executive,1,Married,No,3,4,2,1,5,4
28,No,Non-Travel,1103,16,3,1947,3,Male,3,1,Research Scientist,3,Single,No,3,3,3,2,5,4
31,No,Non-Travel,976,3,2,1948,3,Male,3,1,Research Scientist,1,Divorced,Yes,3,4,3,4,4,3
36,No,Non-Travel,1351,9,4,1949,1,Male,4,1,Laboratory Technician,2,Married,No,4,2,3,3,5,2
34,No,Travel_Rarely,937,1,3,1950,1,Male,3,3,Sales Executive,4,Single,No,4,1,3,2,14,1
34,No,Travel_Rarely,1239,13,4,1951,4,Male,3,3,Sales Executive,3,Divorced,No,3,3,2,2,8,1
26,No,Travel_Rarely,157,1,3,1952,3,Male,3,1,Laboratory Technician,1,Single,No,3,4,6,2,7,6
29,No,Travel_Rarely,136,1,3,1954,1,Male,3,2,Healthcare Representative,1,Married,No,3,1,5,2,5,2
32,No,Non-Travel,1146,15,4,1955,3,Female,3,2,Healthcare Representative,4,Divorced,No,3,2,6,3,5,2
31,No,Travel_Frequently,1125,1,3,1956,4,Male,1,2,Research Scientist,1,Married,No,4,2,6,3,10,7
28,Yes,Travel_Rarely,1404,17,3,1960,3,Male,2,1,Laboratory Technician,4,Divorced,No,3,1,2,2,4,3
38,No,Travel_Rarely,1404,1,3,1961,1,Male,2,1,Sales Representative,1,Single,No,3,1,3,2,1,0
35,No,Travel_Rarely,1224,7,4,1962,3,Female,3,2,Sales Executive,4,Married,Yes,3,4,2,3,10,9
27,No,Travel_Rarely,954,9,3,1965,4,Male,3,2,Sales Executive,4,Single,No,3,1,5,3,7,7
32,No,Travel_Rarely,1373,5,4,1966,4,Male,2,2,Manufacturing Director,4,Single,No,4,2,1,3,1,0
31,Yes,Travel_Frequently,754,26,4,1967,1,Male,3,2,Sales Executive,4,Married,Yes,3,3,4,3,10,8
53,Yes,Travel_Rarely,1168,24,4,1968,1,Male,3,3,Sales Executive,1,Single,Yes,3,2,2,2,2,2
54,No,Travel_Rarely,155,9,2,1969,1,Female,3,2,Research Scientist,3,Married,No,3,3,6,2,4,3
33,No,Travel_Frequently,1303,7,2,1970,4,Male,3,2,Healthcare Representative,3,Divorced,No,4,3,2,3,9,8
43,No,Travel_Rarely,574,11,3,1971,1,Male,3,3,Healthcare Representative,3,Married,No,3,2,1,3,10,9
38,No,Travel_Frequently,1444,1,4,1972,4,Male,3,1,Human Resources,2,Married,Yes,3,2,2,3,6,2
55,No,Travel_Rarely,189,26,4,1973,3,Male,4,5,Manager,2,Married,Yes,3,1,0,3,10,4
31,No,Travel_Rarely,1276,2,1,1974,4,Female,1,1,Laboratory Technician,4,Divorced,Yes,3,3,4,3,1,0
39,No,Travel_Rarely,119,15,4,1975,2,Male,3,4,Sales Executive,1,Single,No,3,1,3,3,20,10
42,No,Non-Travel,335,23,2,1976,4,Male,2,2,Research Scientist,3,Single,No,3,4,2,3,20,7
31,No,Non-Travel,697,10,3,1979,3,Female,3,3,Research Director,3,Married,No,4,3,2,4,11,8
54,No,Travel_Rarely,157,10,3,1980,3,Female,3,2,Manufacturing Director,1,Single,Yes,3,4,3,3,5,4
24,No,Travel_Rarely,771,1,2,1981,2,Male,2,2,Healthcare Representative,3,Single,No,3,2,2,2,4,2
23,No,Travel_Rarely,571,12,2,1982,4,Male,3,1,Laboratory Technician,4,Single,No,3,3,6,4,5,4
40,No,Travel_Frequently,692,11,3,1985,4,Female,3,2,Laboratory Technician,3,Married,No,3,1,2,4,10,4
40,No,Travel_Rarely,444,2,2,1986,2,Female,3,2,Sales Executive,2,Married,No,3,3,4,3,11,10
25,No,Travel_Rarely,309,2,3,1987,3,Female,3,1,Human Resources,2,Married,No,3,3,3,3,2,2
30,No,Travel_Rarely,911,1,2,1989,4,Male,3,1,Laboratory Technician,2,Married,No,3,3,6,2,12,7
25,No,Travel_Rarely,977,2,1,1992,4,Male,3,1,Laboratory Technician,3,Divorced,Yes,3,3,2,2,2,2
47,No,Travel_Rarely,1180,25,3,1993,1,Male,3,3,Healthcare Representative,3,Single,No,4,2,3,3,17,11
33,No,Non-Travel,1313,1,2,1994,2,Male,2,1,Laboratory Technician,3,Divorced,No,3,3,2,2,1,0
38,No,Travel_Rarely,1321,1,4,1995,4,Male,3,2,Sales Executive,2,Married,No,3,1,3,3,15,8
